measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
213373588,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.75,12.75,2024-07-15 00:07:05,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213373589,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.22,12.22,2024-07-15 00:07:05,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213373590,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.2,30.2,2024-07-15 00:07:05,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213373591,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,64.2,64.2,2024-07-15 00:07:05,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213373592,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-15 00:07:05,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213373593,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,99.9,99.9,2024-07-15 00:07:05,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213373836,0,networkAvailability,1.0,1,2024-07-15 00:07:13,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374076,0,networkAvailability,1.0,1,2024-07-15 00:07:22,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374365,0,networkAvailability,1.0,1,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374366,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374367,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,5250.0,5250,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374368,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,48.0,48.0,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374369,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374370,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,30.5,30.5,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374371,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,78.9,78.9,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374372,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,67.7,67.7,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374373,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374374,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213374375,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1250.0,1250.0,2024-07-15 00:07:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380758,0,networkAvailability,1.0,1,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380759,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380760,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,4.96,4.96,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380761,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.75,12.75,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380762,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.22,12.22,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380763,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.2,30.2,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380764,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,64.1,64.1,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380765,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380766,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,99.9,99.9,2024-07-15 00:14:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213380966,0,networkAvailability,1.0,1,2024-07-15 00:14:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381213,0,networkAvailability,1.0,1,2024-07-15 00:14:36,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381445,0,networkAvailability,1.0,1,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381446,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381447,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,5250.0,5250,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381448,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,47.8,47.8,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381449,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381450,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,30.0,30.0,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381451,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.5,79.5,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381452,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,67.7,67.7,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381453,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381454,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213381455,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1250.0,1250.0,2024-07-15 00:14:54,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387825,0,networkAvailability,1.0,1,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387826,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387827,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,4.96,4.96,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387828,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.75,12.75,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387829,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.22,12.22,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387830,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.2,30.2,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387831,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,64.0,64.0,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387832,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213387833,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,99.9,99.9,2024-07-15 00:20:16,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388106,0,networkAvailability,1.0,1,2024-07-15 00:20:25,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388311,0,networkAvailability,1.0,1,2024-07-15 00:20:33,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388674,0,networkAvailability,1.0,1,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388675,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388676,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,5250.0,5250,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388677,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,47.8,47.8,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388678,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388679,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,30.0,30.0,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388680,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,78.4,78.4,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388681,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,67.6,67.6,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388682,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388683,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213388684,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1250.0,1250.0,2024-07-15 00:20:44,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394930,0,networkAvailability,1.0,1,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394931,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394932,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,4.96,4.96,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394933,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.75,12.75,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394934,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.22,12.22,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394935,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.2,30.2,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394936,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,64.1,64.1,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394937,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213394938,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,99.9,99.9,2024-07-15 00:26:37,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395151,0,networkAvailability,1.0,1,2024-07-15 00:26:43,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395378,0,networkAvailability,1.0,1,2024-07-15 00:26:52,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395735,0,networkAvailability,1.0,1,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395736,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395737,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,5250.0,5250,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395738,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,47.8,47.8,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395739,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395740,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,30.0,30.0,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395741,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.7,81.7,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395742,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,67.6,67.6,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395743,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395744,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213395745,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1250.0,1250.0,2024-07-15 00:27:04,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401961,0,networkAvailability,1.0,1,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401962,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401963,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,4.96,4.96,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401964,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.75,12.75,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401965,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.22,12.22,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401966,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.2,30.2,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401967,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,64.2,64.2,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401968,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213401969,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,99.9,99.9,2024-07-15 00:32:45,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402208,0,networkAvailability,1.0,1,2024-07-15 00:33:01,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402331,0,networkAvailability,1.0,1,2024-07-15 00:33:12,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402464,0,networkAvailability,1.0,1,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402465,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402466,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,5250.0,5250,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402467,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,47.8,47.8,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402468,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402469,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,30.0,30.0,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402470,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.2,80.2,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402471,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,67.7,67.7,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402472,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402473,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213402474,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1250.0,1250.0,2024-07-15 00:33:24,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409141,0,networkAvailability,1.0,1,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409142,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409143,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,4.96,4.96,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409144,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.75,12.75,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409145,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.22,12.22,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409146,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.2,30.2,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409147,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,64.1,64.1,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409148,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409149,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,99.9,99.9,2024-07-15 00:39:32,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409383,0,networkAvailability,1.0,1,2024-07-15 00:39:47,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409519,0,networkAvailability,1.0,1,2024-07-15 00:40:02,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409802,0,networkAvailability,1.0,1,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409803,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409804,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,5250.0,5250,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409805,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,47.7,47.7,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409806,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409807,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,30.0,30.0,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409808,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.5,79.5,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409809,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,67.7,67.7,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409810,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409811,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213409812,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1250.0,1250.0,2024-07-15 00:40:15,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213416235,0,networkAvailability,1.0,1,2024-07-15 00:45:29,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213416236,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-15 00:45:29,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213416237,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,4.96,4.96,2024-07-15 00:45:29,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213416238,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.75,12.75,2024-07-15 00:45:29,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213416239,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.22,12.22,2024-07-15 00:45:29,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
213416240,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.2,30.2,2024-07-15 00:45:29,Lammia - M2O - Elenos,96244,environmentalTemp,higher,40.0
