id_device,status,anomaly_probability
194,Potential failure imminent,0.9999122302375103
560,Potential failure imminent,0.9999862830831922
560,Potential failure imminent,0.9999865215017713
560,Potential failure imminent,0.999984737081957
226,Potential failure imminent,0.9999885769112931
226,Potential failure imminent,0.999989219106105
560,Potential failure imminent,0.9999867599203504
560,Potential failure imminent,0.9999890273750929
344,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999855161806983
226,Potential failure imminent,0.9999884577020035
560,Potential failure imminent,0.9987669340533746
560,Potential failure imminent,0.9999885173066483
560,Potential failure imminent,0.9999786802096067
560,Potential failure imminent,0.9999867785775753
560,Potential failure imminent,0.9999892061890272
560,Potential failure imminent,0.9999887374827326
560,Potential failure imminent,0.9991133962085872
560,Potential failure imminent,0.9999865295397106
560,Potential failure imminent,0.9999790282852972
560,Potential failure imminent,0.9999902559254232
226,Potential failure imminent,0.9999890998968155
560,Potential failure imminent,0.9999854523376943
560,Potential failure imminent,0.9999893253983168
344,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.999988980687526
560,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.9999855638015172
226,Potential failure imminent,0.999988729351869
560,Potential failure imminent,0.9999863426878369
560,Potential failure imminent,0.9999892349155737
226,Potential failure imminent,0.999984752019653
560,Potential failure imminent,0.9999830153539635
560,Potential failure imminent,0.9999719353325689
560,Potential failure imminent,0.9999844539964291
371,Potential failure imminent,0.9999874507735342
560,Potential failure imminent,0.999989350565319
560,Potential failure imminent,0.999986044664613
226,Potential failure imminent,0.9998868096938014
560,Potential failure imminent,0.9999656347430861
560,Potential failure imminent,0.9999720964431638
179,Potential failure imminent,0.9999893253983168
226,Potential failure imminent,0.9999890273750929
179,Potential failure imminent,0.9999848562912466
560,Potential failure imminent,0.9999867599203504
560,Potential failure imminent,0.9999856949946326
560,Potential failure imminent,0.9999879033461201
560,Potential failure imminent,0.999977482876043
560,Potential failure imminent,0.9999807425750378
226,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.999989219106105
428,Potential failure imminent,0.9999886726793927
560,Potential failure imminent,0.9999770708841977
560,Potential failure imminent,0.9999868195249951
560,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.9999884498140881
560,Potential failure imminent,0.9999887374827326
560,Potential failure imminent,0.9999659815515418
560,Potential failure imminent,0.9999778995043604
226,Potential failure imminent,0.9999903751347128
371,Potential failure imminent,0.9999872488197854
560,Potential failure imminent,0.999988980687526
560,Potential failure imminent,0.9999860590163296
560,Potential failure imminent,0.9999864618971265
560,Potential failure imminent,0.999985337366764
179,Potential failure imminent,0.9999894446076063
179,Potential failure imminent,0.9999893850029615
344,Potential failure imminent,0.9999859307558157
560,Potential failure imminent,0.9999894101699638
371,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999859591419777
560,Potential failure imminent,0.9999824268668605
560,Potential failure imminent,0.9999890998968155
574,Potential failure imminent,0.9999888614782364
560,Potential failure imminent,0.9999874964327073
560,Potential failure imminent,0.9999891595014603
560,Potential failure imminent,0.9999873947777933
560,Potential failure imminent,0.9999901963207785
560,Potential failure imminent,0.9999860434914838
194,Potential failure imminent,0.9999704578168356
194,Potential failure imminent,0.9998536710890216
560,Potential failure imminent,0.9999903751347128
226,Potential failure imminent,0.999987854060576
560,Potential failure imminent,0.9999890420304121
560,Potential failure imminent,0.9999882710001538
179,Potential failure imminent,0.9999786749689386
560,Potential failure imminent,0.9999847831557063
560,Potential failure imminent,0.9999903755704445
344,Potential failure imminent,0.9999591412114917
560,Potential failure imminent,0.9999857545992774
560,Potential failure imminent,0.9999886778780879
560,Potential failure imminent,0.999985806246034
560,Potential failure imminent,0.9999857545992774
446,Potential failure imminent,0.9999384104328148
560,Potential failure imminent,0.9999870459583367
371,Potential failure imminent,0.9999870700058511
560,Potential failure imminent,0.9999861042692578
560,Potential failure imminent,0.999990315530068
446,Potential failure imminent,0.9999017258996097
428,Potential failure imminent,0.9999883560745254
226,Potential failure imminent,0.9999892061890272
560,Potential failure imminent,0.9999866407110608
560,Potential failure imminent,0.9999888018735916
560,Potential failure imminent,0.9999876930464209
560,Potential failure imminent,0.9999877013572096
560,Potential failure imminent,0.9999839771592709
179,Potential failure imminent,0.9999682100038765
560,Potential failure imminent,0.999984317302524
179,Potential failure imminent,0.9999723460302794
344,Potential failure imminent,0.9999888614782364
560,Potential failure imminent,0.9999883980973587
226,Potential failure imminent,0.9999867599203504
560,Potential failure imminent,0.9999880526184879
560,Potential failure imminent,0.9999855200410135
560,Potential failure imminent,0.9999858609089575
560,Potential failure imminent,0.9999885173066483
560,Potential failure imminent,0.9999891595014603
560,Potential failure imminent,0.9999868429890337
560,Potential failure imminent,0.9999892346672117
560,Potential failure imminent,0.9999873670232258
194,Potential failure imminent,0.9999879900252051
560,Potential failure imminent,0.9999893253983168
560,Potential failure imminent,0.9999892313560295
371,Potential failure imminent,0.9999851543144704
560,Potential failure imminent,0.9999837922744368
560,Potential failure imminent,0.9999851726224503
560,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999876420061802
560,Potential failure imminent,0.9999852764740551
560,Potential failure imminent,0.9999854090317204
560,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999857176316129
560,Potential failure imminent,0.9999832074677748
560,Potential failure imminent,0.9999795015311199
560,Potential failure imminent,0.9999858013043127
371,Potential failure imminent,0.9999893850029615
560,Potential failure imminent,0.9999865801337753
560,Potential failure imminent,0.9999892061890272
344,Potential failure imminent,0.999986763293767
560,Potential failure imminent,0.999989265793672
560,Potential failure imminent,0.9999881000741349
560,Potential failure imminent,0.9999766425625358
560,Potential failure imminent,0.999985414146336
560,Potential failure imminent,0.9999893253983168
560,Potential failure imminent,0.9999858909834942
560,Potential failure imminent,0.9999846774773122
560,Potential failure imminent,0.9999870896709291
560,Potential failure imminent,0.9999867599203504
560,Potential failure imminent,0.9999901963207785
560,Potential failure imminent,0.9999893253983168
560,Potential failure imminent,0.9999907168620097
560,Potential failure imminent,0.9999793772256254
446,Potential failure imminent,0.9999889333328056
560,Potential failure imminent,0.9999886474782842
560,Potential failure imminent,0.9999890434633247
560,Potential failure imminent,0.9997567729275683
560,Potential failure imminent,0.9990205386084954
560,Potential failure imminent,0.9999885282689946
428,Potential failure imminent,0.9999894446076063
428,Potential failure imminent,0.9999877453220216
371,Potential failure imminent,0.9999894446076063
560,Potential failure imminent,0.9999888485611585
560,Potential failure imminent,0.9999895042122511
560,Potential failure imminent,0.9999823351110885
560,Potential failure imminent,0.9999853496407018
179,Potential failure imminent,0.9999904037163829
269,Potential failure imminent,0.9999869067280219
560,Potential failure imminent,0.999988338492714
560,Potential failure imminent,0.9999849158958913
560,Potential failure imminent,0.9999890869797377
560,Potential failure imminent,0.9999893253983168
560,Potential failure imminent,0.999968502624304
269,Potential failure imminent,0.9999054949126507
560,Potential failure imminent,0.9999796338839231
560,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999740449996952
560,Potential failure imminent,0.9999890273750929
560,Potential failure imminent,0.9999388854988122
179,Potential failure imminent,0.9997044091502075
560,Potential failure imminent,0.99998527352376
269,Potential failure imminent,0.9999078103121228
560,Potential failure imminent,0.9999843498165688
560,Potential failure imminent,0.9999868837091406
560,Potential failure imminent,0.9999635747318628
226,Potential failure imminent,0.9999872488197854
560,Potential failure imminent,0.9999888018735916
560,Potential failure imminent,0.9999797826501594
560,Potential failure imminent,0.9999873280895082
560,Potential failure imminent,0.9999877013572096
560,Potential failure imminent,0.999979931907147
560,Potential failure imminent,0.999984761564211
560,Potential failure imminent,0.9999819626592397
560,Potential failure imminent,0.9999893253983168
560,Potential failure imminent,0.9999904943440023
560,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999853480661007
560,Potential failure imminent,0.9999901963207785
560,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999892787107498
560,Potential failure imminent,0.999990315530068
226,Potential failure imminent,0.9999885038503677
560,Potential failure imminent,0.9999879592475731
226,Potential failure imminent,0.9999879930138431
371,Potential failure imminent,0.9999800924196841
560,Potential failure imminent,0.9999881417646992
428,Potential failure imminent,0.999989219106105
560,Potential failure imminent,0.9999866407110608
560,Potential failure imminent,0.999990105693159
560,Potential failure imminent,0.9999824809722517
428,Potential failure imminent,0.9997339731288433
560,Potential failure imminent,0.9999882192834244
371,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.9998984983088222
560,Potential failure imminent,0.9999892674949424
560,Potential failure imminent,0.9999905918820822
226,Potential failure imminent,0.9999892061890272
560,Potential failure imminent,0.9999865300696257
560,Potential failure imminent,0.9999820616796471
560,Potential failure imminent,0.99998782158499
560,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999891243154424
560,Potential failure imminent,0.9999901367161337
226,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.999990315530068
371,Potential failure imminent,0.9985262342661316
560,Potential failure imminent,0.9999835537921082
428,Potential failure imminent,0.9999893190842676
560,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999893850029615
226,Potential failure imminent,0.9997523350037976
560,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999864898998829
560,Potential failure imminent,0.999984702688109
179,Potential failure imminent,0.9999893850029615
226,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999892061890272
560,Potential failure imminent,0.999990315530068
226,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999759927599237
560,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999643345630932
428,Potential failure imminent,0.9999900175068441
560,Potential failure imminent,0.9999892061890272
560,Potential failure imminent,0.9997214741779658
560,Potential failure imminent,0.9999887678742252
560,Potential failure imminent,0.9999884698510013
560,Potential failure imminent,0.999954099733505
371,Potential failure imminent,0.9999886778780879
560,Potential failure imminent,0.9999891595014603
344,Potential failure imminent,0.9999903751347128
344,Potential failure imminent,0.999989265793672
560,Potential failure imminent,0.999989265793672
560,Potential failure imminent,0.9999859157822003
560,Potential failure imminent,0.9999904943440023
371,Potential failure imminent,0.9999457935680554
226,Potential failure imminent,0.9998902420391247
560,Potential failure imminent,0.9999860526457016
560,Potential failure imminent,0.999986067542274
560,Potential failure imminent,0.9999836667979156
560,Potential failure imminent,0.9999872758139075
226,Potential failure imminent,0.9999856563469076
560,Potential failure imminent,0.9999752696013409
560,Potential failure imminent,0.9999881122231327
226,Potential failure imminent,0.9999839785202458
194,Potential failure imminent,0.9999884725117476
560,Potential failure imminent,0.9999871163750897
560,Potential failure imminent,0.999990105693159
560,Potential failure imminent,0.9999900771114889
560,Potential failure imminent,0.9999874276337197
560,Potential failure imminent,0.9999888485611585
226,Potential failure imminent,0.9999890273750929
560,Potential failure imminent,0.9999903751347128
269,Potential failure imminent,0.9999843359618965
560,Potential failure imminent,0.9999527391316045
560,Potential failure imminent,0.9999866075308999
560,Potential failure imminent,0.9999867003157056
226,Potential failure imminent,0.9999901963207785
560,Potential failure imminent,0.9999862465912879
194,Potential failure imminent,0.9999897885709004
446,Potential failure imminent,0.9999903441117381
226,Potential failure imminent,0.9999881596787796
560,Potential failure imminent,0.9999893850029615
560,Potential failure imminent,0.9999849284298895
226,Potential failure imminent,0.9999901963207785
560,Potential failure imminent,0.9999886623456794
560,Potential failure imminent,0.9999858275941975
560,Potential failure imminent,0.999986581106416
560,Potential failure imminent,0.9999875931377058
371,Potential failure imminent,0.9999884102463565
560,Potential failure imminent,0.9999857426139207
560,Potential failure imminent,0.9999889603689033
560,Potential failure imminent,0.9999867785775753
560,Potential failure imminent,0.9999890869797377
560,Potential failure imminent,0.9999892346672117
560,Potential failure imminent,0.9999858632217073
194,Potential failure imminent,0.9999852792525652
560,Potential failure imminent,0.9999900175068441
560,Potential failure imminent,0.9999891216454986
560,Potential failure imminent,0.9999891595014603
560,Potential failure imminent,0.999986581106416
560,Potential failure imminent,0.9999842628443634
560,Potential failure imminent,0.9999894101699638
560,Potential failure imminent,0.9999881000741349
226,Potential failure imminent,0.9999851708267675
560,Potential failure imminent,0.9999892061890272
560,Potential failure imminent,0.9999894446076063
179,Potential failure imminent,0.9999891595014603
560,Potential failure imminent,0.9986697509724294
560,Potential failure imminent,0.9999871149192476
560,Potential failure imminent,0.9999901367161337
560,Potential failure imminent,0.9999888614782364
560,Potential failure imminent,0.9999835160653486
226,Potential failure imminent,0.9999893850029615
226,Potential failure imminent,0.9997455906942334
560,Potential failure imminent,0.9999833310527364
560,Potential failure imminent,0.9999858440784848
560,Potential failure imminent,0.9999886486649356
560,Potential failure imminent,0.9999861256174214
560,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.9999894446076063
269,Potential failure imminent,0.9999828462011724
371,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.9999879732698655
344,Potential failure imminent,0.9999875244218077
560,Potential failure imminent,0.9999368006625642
226,Potential failure imminent,0.9999890402921707
560,Potential failure imminent,0.9999882192834244
560,Potential failure imminent,0.9999885294556461
560,Potential failure imminent,0.9999854565760535
226,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999903441117381
428,Potential failure imminent,0.9999867785775753
226,Potential failure imminent,0.999989265793672
560,Potential failure imminent,0.9999892061890272
194,Potential failure imminent,0.9999887679680419
560,Potential failure imminent,0.9999623115764973
560,Potential failure imminent,0.9999781981317803
560,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999862876626928
226,Potential failure imminent,0.9999882192834244
560,Potential failure imminent,0.9999830882584853
179,Potential failure imminent,0.9999889210828812
560,Potential failure imminent,0.9999871296104959
226,Potential failure imminent,0.9999904943440023
560,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999830707514679
560,Potential failure imminent,0.9999885586687983
560,Potential failure imminent,0.9999888485611585
428,Potential failure imminent,0.9999903922951673
226,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999880325815746
560,Potential failure imminent,0.9999836071711257
560,Potential failure imminent,0.999986622234565
560,Potential failure imminent,0.9999839867038289
560,Potential failure imminent,0.9999654653613066
179,Potential failure imminent,0.999988338492714
560,Potential failure imminent,0.9999799915117917
560,Potential failure imminent,0.9999858142039222
446,Potential failure imminent,0.9999877617311442
560,Potential failure imminent,0.9999849158958913
560,Potential failure imminent,0.9999890998968155
344,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999861198855614
560,Potential failure imminent,0.9999852205441859
560,Potential failure imminent,0.9999891465843824
560,Potential failure imminent,0.9999882601312052
560,Potential failure imminent,0.9999885217934952
560,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.9999902559254232
371,Potential failure imminent,0.999988980687526
560,Potential failure imminent,0.9999870885384428
560,Potential failure imminent,0.9999870820806138
194,Potential failure imminent,0.9999886745382804
194,Potential failure imminent,0.9999885295494628
560,Potential failure imminent,0.999990315530068
560,Potential failure imminent,0.9999893253983168
560,Potential failure imminent,0.9999867387662819
560,Potential failure imminent,0.9999786206049619
446,Potential failure imminent,0.9999855268800351
560,Potential failure imminent,0.9999863426878369
560,Potential failure imminent,0.9999846871352154
371,Potential failure imminent,0.9997357464154462
560,Potential failure imminent,0.9999854672753903
194,Potential failure imminent,0.9999887679680419
560,Potential failure imminent,0.9999902249024486
560,Potential failure imminent,0.9999894495769275
226,Potential failure imminent,0.9999868123711921
560,Potential failure imminent,0.9999527350271475
194,Potential failure imminent,0.9999888803921753
560,Potential failure imminent,0.9999864569554052
560,Potential failure imminent,0.9999887422689469
560,Potential failure imminent,0.9999895042122511
560,Potential failure imminent,0.9999831216559653
560,Potential failure imminent,0.9999874145435679
560,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999839912307702
560,Potential failure imminent,0.9999876930464209
560,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999892061890272
428,Potential failure imminent,0.9999894104966772
560,Potential failure imminent,0.9999884102463565
560,Potential failure imminent,0.9999904347393576
428,Potential failure imminent,0.9999883306047985
179,Potential failure imminent,0.9999894446076063
179,Potential failure imminent,0.99998243723434
560,Potential failure imminent,0.9999864682162201
560,Potential failure imminent,0.9999542880414235
560,Potential failure imminent,0.9999893899722827
560,Potential failure imminent,0.9999190283771053
560,Potential failure imminent,0.9999869573915097
560,Potential failure imminent,0.9999436214639936
560,Potential failure imminent,0.9999863307025993
560,Potential failure imminent,0.9999858218623375
560,Potential failure imminent,0.9990752493503567
560,Potential failure imminent,0.9999527940211856
560,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999852288568112
560,Potential failure imminent,0.9999890869797377
226,Potential failure imminent,0.99998582647786
560,Potential failure imminent,0.9999833030482699
560,Potential failure imminent,0.9999854823048195
560,Potential failure imminent,0.9999859134700859
560,Potential failure imminent,0.9999878616555558
560,Potential failure imminent,0.999989243524732
560,Potential failure imminent,0.9999893253983168
344,Potential failure imminent,0.9999904347393576
194,Potential failure imminent,0.9999874318880921
560,Potential failure imminent,0.999989265793672
269,Potential failure imminent,0.9999866593682858
560,Potential failure imminent,0.9999902559254232
560,Potential failure imminent,0.9999813944645026
371,Potential failure imminent,0.9999876334417761
560,Potential failure imminent,0.9999901367161337
560,Potential failure imminent,0.9999893448056327
344,Potential failure imminent,0.9996393379703324
560,Potential failure imminent,0.9999667013698621
344,Potential failure imminent,0.9999904943440023
560,Potential failure imminent,0.9999893253983168
560,Potential failure imminent,0.9999850377047454
560,Potential failure imminent,0.9999837694761111
560,Potential failure imminent,0.9999864022924817
560,Potential failure imminent,0.9999852320100098
560,Potential failure imminent,0.9999832840399054
446,Potential failure imminent,0.9999730773245387
446,Potential failure imminent,0.9999859456871496
560,Potential failure imminent,0.9999567607399606
560,Potential failure imminent,0.9999846178726675
560,Potential failure imminent,0.9999364176943308
560,Potential failure imminent,0.9999842265649712
560,Potential failure imminent,0.9999871749278388
226,Potential failure imminent,0.9999866027491814
560,Potential failure imminent,0.9999878537676403
560,Potential failure imminent,0.9999604124193314
560,Potential failure imminent,0.9999847966866018
560,Potential failure imminent,0.9999861194064337
560,Potential failure imminent,0.9999870572163266
560,Potential failure imminent,0.9999900771114889
446,Potential failure imminent,0.9999831034366027
560,Potential failure imminent,0.9999868671457981
560,Potential failure imminent,0.9999815602507064
560,Potential failure imminent,0.9999878283779297
226,Potential failure imminent,0.9999864805543515
179,Potential failure imminent,0.9999901963207785
560,Potential failure imminent,0.9999833362208275
560,Potential failure imminent,0.9999815087800852
560,Potential failure imminent,0.9999336049877694
560,Potential failure imminent,0.9999851708267675
560,Potential failure imminent,0.9999891154579221
560,Potential failure imminent,0.9999884764698113
560,Potential failure imminent,0.9999886697472242
560,Potential failure imminent,0.9999783304875867
560,Potential failure imminent,0.999986044664613
560,Potential failure imminent,0.9999864698687482
560,Potential failure imminent,0.9999823456498848
446,Potential failure imminent,0.9999881153555719
560,Potential failure imminent,0.9999890998968155
560,Potential failure imminent,0.9999893383153946
560,Potential failure imminent,0.9999849247626875
560,Potential failure imminent,0.9999892061890272
560,Potential failure imminent,0.9999890998968155
560,Potential failure imminent,0.9999893850029615
560,Potential failure imminent,0.9999885586687983
560,Potential failure imminent,0.9988648502452286
560,Potential failure imminent,0.9999878537676403
560,Potential failure imminent,0.9999904037163829
344,Potential failure imminent,0.9999858096194506
560,Potential failure imminent,0.9999904347393576
560,Potential failure imminent,0.9999903751347128
560,Potential failure imminent,0.9999866724384157
560,Potential failure imminent,0.9999903441117381
560,Potential failure imminent,0.9999834792838339
560,Potential failure imminent,0.9999893850029615
560,Potential failure imminent,0.9999875596817611
371,Potential failure imminent,0.9999849755005361
560,Potential failure imminent,0.9999861042692578
560,Potential failure imminent,0.9999754009287272
560,Potential failure imminent,0.9999855161806983
560,Potential failure imminent,0.9999828012246825
560,Potential failure imminent,0.9999862819100629
560,Potential failure imminent,0.9999847907980197
560,Potential failure imminent,0.9999885094187329
560,Potential failure imminent,0.9999871492755739
226,Potential failure imminent,0.999989265793672
179,Potential failure imminent,0.999990315530068
344,Potential failure imminent,0.9999893850029615
560,Potential failure imminent,0.9999892346672117
179,Potential failure imminent,0.999988980687526
560,Potential failure imminent,0.9999874404724716
179,Potential failure imminent,0.9999574760784313
560,Potential failure imminent,0.9999849904382321
147,Potential failure imminent,0.9999885173066483
560,Potential failure imminent,0.9999420420702612
560,Potential failure imminent,0.9999894463088768
344,Potential failure imminent,0.9999891595014603
560,Potential failure imminent,0.9999890869797377
560,Potential failure imminent,0.9999878738045536
