id_device,status,anomaly_probability
560,Potential failure imminent,0.9999977912756801
560,Potential failure imminent,0.9999981678429173
560,Potential failure imminent,0.9999968376415371
194,Potential failure imminent,0.9999965794619722
560,Potential failure imminent,0.9999983406444509
560,Potential failure imminent,0.9999983196923893
371,Potential failure imminent,0.9999965282597348
560,Potential failure imminent,0.999987832752913
560,Potential failure imminent,0.9999973697109816
560,Potential failure imminent,0.99999821539273
560,Potential failure imminent,0.9999959740554978
560,Potential failure imminent,0.9999974748080254
560,Potential failure imminent,0.9999974964372705
560,Potential failure imminent,0.9999980910331434
560,Potential failure imminent,0.9999966672270466
560,Potential failure imminent,0.9999969540118488
560,Potential failure imminent,0.9999901045502875
560,Potential failure imminent,0.9999952064124212
371,Potential failure imminent,0.9999982433498702
560,Potential failure imminent,0.9999974080729533
560,Potential failure imminent,0.9999983213239786
344,Potential failure imminent,0.999996248438387
560,Potential failure imminent,0.9999977520531822
560,Potential failure imminent,0.9999988013591841
560,Potential failure imminent,0.9999889353750492
560,Potential failure imminent,0.9999964668142097
560,Potential failure imminent,0.9999984407049581
560,Potential failure imminent,0.9999947867971787
560,Potential failure imminent,0.9999956188962908
560,Potential failure imminent,0.9999978416011069
560,Potential failure imminent,0.9999960382673228
560,Potential failure imminent,0.9999980314284986
560,Potential failure imminent,0.9999974995627079
560,Potential failure imminent,0.9999975659632676
560,Potential failure imminent,0.9999823617146815
446,Potential failure imminent,0.9999971782932644
560,Potential failure imminent,0.999998051148212
560,Potential failure imminent,0.9999974868609645
560,Potential failure imminent,0.9999540029121672
560,Potential failure imminent,0.9990863089980266
560,Potential failure imminent,0.9999978784944976
428,Potential failure imminent,0.9999979777862371
428,Potential failure imminent,0.9999960479407204
371,Potential failure imminent,0.999998521022965
560,Potential failure imminent,0.9999980593047005
560,Potential failure imminent,0.999998965908534
560,Potential failure imminent,0.9999644056329072
560,Potential failure imminent,0.9999957558822559
179,Potential failure imminent,0.9999983881404032
269,Potential failure imminent,0.9999965188771098
560,Potential failure imminent,0.9999981501809914
560,Potential failure imminent,0.9999957013731249
560,Potential failure imminent,0.9999981579093895
560,Potential failure imminent,0.9999986094164954
560,Potential failure imminent,0.9999873830686938
269,Potential failure imminent,0.9995200691630399
560,Potential failure imminent,0.9999929905571786
560,Potential failure imminent,0.9999970985529988
560,Potential failure imminent,0.9999877202587113
560,Potential failure imminent,0.9999989063038892
560,Potential failure imminent,0.9999644797623818
179,Potential failure imminent,0.9995022701784186
560,Potential failure imminent,0.9999965565732567
269,Potential failure imminent,0.9997835571740379
560,Potential failure imminent,0.9999969444850791
560,Potential failure imminent,0.9999964061094825
560,Potential failure imminent,0.999969370504294
226,Potential failure imminent,0.9999963492919134
560,Potential failure imminent,0.9999982617193338
560,Potential failure imminent,0.9999891649064246
560,Potential failure imminent,0.9999935422333976
560,Potential failure imminent,0.9999945503303769
560,Potential failure imminent,0.9999937758392813
560,Potential failure imminent,0.9999948557545137
560,Potential failure imminent,0.9999964056483628
560,Potential failure imminent,0.9999982962629491
560,Potential failure imminent,0.9999987240037895
560,Potential failure imminent,0.9999975118906268
560,Potential failure imminent,0.9999956251824684
560,Potential failure imminent,0.9999979570879661
560,Potential failure imminent,0.9999982056312118
560,Potential failure imminent,0.9999986063571764
560,Potential failure imminent,0.9999975509409536
226,Potential failure imminent,0.9999975938873291
560,Potential failure imminent,0.9999979860962633
226,Potential failure imminent,0.9999942679452614
371,Potential failure imminent,0.9999967880669753
560,Potential failure imminent,0.999998319217421
428,Potential failure imminent,0.9999984156189075
560,Potential failure imminent,0.9999950891668621
560,Potential failure imminent,0.9999987541025793
560,Potential failure imminent,0.9999786982813782
428,Potential failure imminent,0.9998604927837286
560,Potential failure imminent,0.9999974429715128
371,Potential failure imminent,0.9999983908383066
560,Potential failure imminent,0.9999544100733924
560,Potential failure imminent,0.9999984463486054
560,Potential failure imminent,0.999997566420513
226,Potential failure imminent,0.9999978697073713
560,Potential failure imminent,0.9999936002907599
560,Potential failure imminent,0.9999973385910811
560,Potential failure imminent,0.9999982615327111
560,Potential failure imminent,0.9999981981530448
560,Potential failure imminent,0.9999973456178113
560,Potential failure imminent,0.9999968842188649
226,Potential failure imminent,0.9999969906393074
560,Potential failure imminent,0.9999971257903785
371,Potential failure imminent,0.9958691885077546
560,Potential failure imminent,0.9999958463312639
428,Potential failure imminent,0.9999980050113518
560,Potential failure imminent,0.9999975140459054
560,Potential failure imminent,0.9999984018857682
226,Potential failure imminent,0.9999224288670134
560,Potential failure imminent,0.9999981929781575
560,Potential failure imminent,0.9999952303282125
560,Potential failure imminent,0.9999723637805381
179,Potential failure imminent,0.9999969225340019
226,Potential failure imminent,0.9999983375837376
560,Potential failure imminent,0.9999984949263436
560,Potential failure imminent,0.9999974141810776
560,Potential failure imminent,0.9999978560064242
226,Potential failure imminent,0.9999971865942732
560,Potential failure imminent,0.9999922060635399
560,Potential failure imminent,0.9999983824278111
560,Potential failure imminent,0.9999815278769093
428,Potential failure imminent,0.9999974325411076
560,Potential failure imminent,0.9999982462203496
560,Potential failure imminent,0.9997446519095123
560,Potential failure imminent,0.9999975078899184
560,Potential failure imminent,0.999997706297362
560,Potential failure imminent,0.9999681470359345
371,Potential failure imminent,0.9999965893459843
560,Potential failure imminent,0.9999990284193319
344,Potential failure imminent,0.9999957681375138
344,Potential failure imminent,0.9999976737460742
560,Potential failure imminent,0.9999981557452801
560,Potential failure imminent,0.9999968555153129
560,Potential failure imminent,0.9999988000623272
371,Potential failure imminent,0.9999663023548455
226,Potential failure imminent,0.9999396620769583
560,Potential failure imminent,0.9999974165339435
560,Potential failure imminent,0.9999975642065647
560,Potential failure imminent,0.9999961201896541
560,Potential failure imminent,0.9999974191263376
226,Potential failure imminent,0.999995420459316
560,Potential failure imminent,0.9999948653865478
560,Potential failure imminent,0.9999953269258561
226,Potential failure imminent,0.9999938542510689
194,Potential failure imminent,0.9999970595295706
560,Potential failure imminent,0.9999941822202214
560,Potential failure imminent,0.9999984086588332
560,Potential failure imminent,0.9999969836564016
560,Potential failure imminent,0.9999977090823696
560,Potential failure imminent,0.9999967480906229
226,Potential failure imminent,0.9999986569762721
560,Potential failure imminent,0.9999980248723862
269,Potential failure imminent,0.9999926319236001
560,Potential failure imminent,0.9999898181885749
560,Potential failure imminent,0.9999938443469095
560,Potential failure imminent,0.9999967065973564
226,Potential failure imminent,0.9999964563508839
560,Potential failure imminent,0.9999985933633371
194,Potential failure imminent,0.9999970974144649
446,Potential failure imminent,0.9999969708297515
226,Potential failure imminent,0.9999945920256309
560,Potential failure imminent,0.9999975807993183
560,Potential failure imminent,0.999995935738283
226,Potential failure imminent,0.9999980078277877
560,Potential failure imminent,0.9999982742823357
560,Potential failure imminent,0.9999970485102068
560,Potential failure imminent,0.999996760880449
560,Potential failure imminent,0.9999977948308485
371,Potential failure imminent,0.9999961110229915
560,Potential failure imminent,0.999994098655471
560,Potential failure imminent,0.9999981070004624
560,Potential failure imminent,0.9999961614409825
560,Potential failure imminent,0.9999987332707003
560,Potential failure imminent,0.999998131465817
560,Potential failure imminent,0.9999981627275132
194,Potential failure imminent,0.999992936055808
560,Potential failure imminent,0.9999937391025958
560,Potential failure imminent,0.9999958857008698
560,Potential failure imminent,0.9999986872022675
560,Potential failure imminent,0.9999967348012249
560,Potential failure imminent,0.9999914370931203
560,Potential failure imminent,0.9999978663563804
560,Potential failure imminent,0.9999873744201928
226,Potential failure imminent,0.9999958850049102
560,Potential failure imminent,0.9999982363346196
560,Potential failure imminent,0.9999976599373464
179,Potential failure imminent,0.9999978933041048
560,Potential failure imminent,0.998994238180519
560,Potential failure imminent,0.9999961845500216
560,Potential failure imminent,0.9999968881179095
560,Potential failure imminent,0.9999983104254142
560,Potential failure imminent,0.9999907763621331
226,Potential failure imminent,0.9999980373908819
226,Potential failure imminent,0.9997953042944927
560,Potential failure imminent,0.9999961191159872
560,Potential failure imminent,0.9999923605241958
560,Potential failure imminent,0.9999973744083175
560,Potential failure imminent,0.9999941663290337
560,Potential failure imminent,0.9999974072715063
560,Potential failure imminent,0.999998184336167
269,Potential failure imminent,0.9999930609087986
371,Potential failure imminent,0.9999987240037895
560,Potential failure imminent,0.9999980386790712
560,Potential failure imminent,0.9999966450268984
344,Potential failure imminent,0.9999958896353527
560,Potential failure imminent,0.9999675137803234
226,Potential failure imminent,0.999996375330453
560,Potential failure imminent,0.9999975168832216
560,Potential failure imminent,0.9999961848663494
560,Potential failure imminent,0.9999957091726108
226,Potential failure imminent,0.9999967849625098
560,Potential failure imminent,0.9999979076435426
428,Potential failure imminent,0.9999923382704725
226,Potential failure imminent,0.9999984672309351
560,Potential failure imminent,0.9999982959392644
194,Potential failure imminent,0.9999971189832965
560,Potential failure imminent,0.9999591502138447
560,Potential failure imminent,0.9999956907643821
560,Potential failure imminent,0.9999973728635831
560,Potential failure imminent,0.9999954501336631
226,Potential failure imminent,0.9999979513986801
560,Potential failure imminent,0.9999968937058978
179,Potential failure imminent,0.9999979039474552
560,Potential failure imminent,0.9999967171769424
226,Potential failure imminent,0.9999973663422814
560,Potential failure imminent,0.999997347763336
560,Potential failure imminent,0.999997552767963
560,Potential failure imminent,0.9999966806662628
560,Potential failure imminent,0.9999970503258745
428,Potential failure imminent,0.9999905936086665
226,Potential failure imminent,0.9999978342808287
560,Potential failure imminent,0.9999943450611919
560,Potential failure imminent,0.9999968243240793
560,Potential failure imminent,0.9999977602311579
560,Potential failure imminent,0.9999934579563299
560,Potential failure imminent,0.999978275370312
179,Potential failure imminent,0.999996939329721
560,Potential failure imminent,0.9999916639520792
560,Potential failure imminent,0.999995218774968
446,Potential failure imminent,0.999995235952847
560,Potential failure imminent,0.9999971176716571
560,Potential failure imminent,0.9999988700336049
344,Potential failure imminent,0.9999976651607037
560,Potential failure imminent,0.999993658936432
560,Potential failure imminent,0.9999963394750999
560,Potential failure imminent,0.9999983378934996
560,Potential failure imminent,0.9999973837088922
560,Potential failure imminent,0.9999984707566283
560,Potential failure imminent,0.999998905929756
560,Potential failure imminent,0.9999987724222847
371,Potential failure imminent,0.9999986332574966
560,Potential failure imminent,0.9999967486114019
560,Potential failure imminent,0.9999932489011728
194,Potential failure imminent,0.9999973565557949
194,Potential failure imminent,0.9999962039151132
560,Potential failure imminent,0.9999980718611722
560,Potential failure imminent,0.9999988056248051
560,Potential failure imminent,0.9999947240429562
560,Potential failure imminent,0.999989994309542
446,Potential failure imminent,0.9999948404075563
560,Potential failure imminent,0.9999965106280703
560,Potential failure imminent,0.9999899233978912
371,Potential failure imminent,0.9997596788255583
560,Potential failure imminent,0.9999964958519061
194,Potential failure imminent,0.9999971636951257
560,Potential failure imminent,0.9999990171160155
560,Potential failure imminent,0.9999954391075674
226,Potential failure imminent,0.9999947305335872
560,Potential failure imminent,0.999979606834263
194,Potential failure imminent,0.9999981437585074
560,Potential failure imminent,0.9999933629031472
560,Potential failure imminent,0.9999981203251392
560,Potential failure imminent,0.9999978170785362
560,Potential failure imminent,0.9999964037490563
560,Potential failure imminent,0.9999979335747694
560,Potential failure imminent,0.9999982056312118
560,Potential failure imminent,0.9999978030607801
560,Potential failure imminent,0.9999981999341248
560,Potential failure imminent,0.9999984263235018
560,Potential failure imminent,0.9999983224205115
428,Potential failure imminent,0.9999971495003459
560,Potential failure imminent,0.999997649989883
560,Potential failure imminent,0.9999980810679027
428,Potential failure imminent,0.9999974855495598
179,Potential failure imminent,0.9999975017080192
179,Potential failure imminent,0.9999916715054848
560,Potential failure imminent,0.9999963681598767
560,Potential failure imminent,0.9999877791169475
560,Potential failure imminent,0.9999984701956471
560,Potential failure imminent,0.9999639929984379
560,Potential failure imminent,0.9999970795639734
560,Potential failure imminent,0.9999693746644952
560,Potential failure imminent,0.9999976029006893
560,Potential failure imminent,0.9999935246208045
560,Potential failure imminent,0.9987788115821954
560,Potential failure imminent,0.9999506832923568
560,Potential failure imminent,0.9999979227785956
560,Potential failure imminent,0.9999959214582688
560,Potential failure imminent,0.9999986650222789
226,Potential failure imminent,0.9999969498727097
560,Potential failure imminent,0.9999963993824819
560,Potential failure imminent,0.9999964059252947
560,Potential failure imminent,0.999997743949166
560,Potential failure imminent,0.9999988229091741
560,Potential failure imminent,0.999998682929477
560,Potential failure imminent,0.9999984093183503
344,Potential failure imminent,0.9999975964624352
194,Potential failure imminent,0.9999809697478134
560,Potential failure imminent,0.9999990084904524
269,Potential failure imminent,0.9999956613111998
560,Potential failure imminent,0.9999979304802767
560,Potential failure imminent,0.9999976438968612
371,Potential failure imminent,0.9999976852769952
560,Potential failure imminent,0.9999972384703903
560,Potential failure imminent,0.9999976876221224
344,Potential failure imminent,0.9998356638808242
560,Potential failure imminent,0.9999838688447502
344,Potential failure imminent,0.999997972126254
560,Potential failure imminent,0.9999971717311372
560,Potential failure imminent,0.9999928185465763
560,Potential failure imminent,0.9998414557872839
560,Potential failure imminent,0.9999965450490549
560,Potential failure imminent,0.9999981194551006
560,Potential failure imminent,0.9999938331326357
446,Potential failure imminent,0.999981280627608
446,Potential failure imminent,0.9999969737294521
560,Potential failure imminent,0.9999828897368532
560,Potential failure imminent,0.9999970382460797
560,Potential failure imminent,0.9998977111530828
560,Potential failure imminent,0.9999974102218494
560,Potential failure imminent,0.9999973833302915
226,Potential failure imminent,0.9999948315702674
560,Potential failure imminent,0.999993916422685
560,Potential failure imminent,0.9999855806376702
560,Potential failure imminent,0.9999981315365849
560,Potential failure imminent,0.9999937400477592
560,Potential failure imminent,0.9999975776803158
560,Potential failure imminent,0.9999988400116557
446,Potential failure imminent,0.9999932852402136
560,Potential failure imminent,0.9999972066629237
560,Potential failure imminent,0.9999843771388375
560,Potential failure imminent,0.9999944266090766
226,Potential failure imminent,0.9999959743899425
179,Potential failure imminent,0.9999984417124714
560,Potential failure imminent,0.9999982545225292
560,Potential failure imminent,0.999973260934939
560,Potential failure imminent,0.9998791418822559
560,Potential failure imminent,0.999997265144069
560,Potential failure imminent,0.999996463048853
560,Potential failure imminent,0.9999943235995428
560,Potential failure imminent,0.9999980552382642
560,Potential failure imminent,0.9999919226060681
560,Potential failure imminent,0.9999960863233129
560,Potential failure imminent,0.9999967080843084
560,Potential failure imminent,0.9999887715718704
446,Potential failure imminent,0.999997195691989
560,Potential failure imminent,0.9999989785939751
560,Potential failure imminent,0.9999963111697003
560,Potential failure imminent,0.9999837758058963
560,Potential failure imminent,0.9999980983047447
560,Potential failure imminent,0.9999981370006746
560,Potential failure imminent,0.9999978385595925
560,Potential failure imminent,0.9999955109723476
560,Potential failure imminent,0.9985590062659969
560,Potential failure imminent,0.9999974597902435
560,Potential failure imminent,0.9999976076763837
344,Potential failure imminent,0.9999946427176838
560,Potential failure imminent,0.9999984167486493
560,Potential failure imminent,0.9999985642502205
560,Potential failure imminent,0.9999976795881966
560,Potential failure imminent,0.9999986413543739
560,Potential failure imminent,0.9999969807497647
560,Potential failure imminent,0.9999977187693212
560,Potential failure imminent,0.9999974441621391
371,Potential failure imminent,0.9999968014728098
560,Potential failure imminent,0.9999970528484343
560,Potential failure imminent,0.9999780223400268
560,Potential failure imminent,0.9999965316291465
560,Potential failure imminent,0.999995975344244
560,Potential failure imminent,0.9999979013539909
560,Potential failure imminent,0.9999986246749963
560,Potential failure imminent,0.9999975032493809
560,Potential failure imminent,0.9999966463157519
226,Potential failure imminent,0.9999989800983717
179,Potential failure imminent,0.9999982697512633
344,Potential failure imminent,0.9999974764849944
560,Potential failure imminent,0.9999980289161221
179,Potential failure imminent,0.9999960553707647
560,Potential failure imminent,0.999996013993967
179,Potential failure imminent,0.9999846462128974
560,Potential failure imminent,0.999994328124622
147,Potential failure imminent,0.9999974730006231
560,Potential failure imminent,0.9999871455367964
560,Potential failure imminent,0.9999989524624597
344,Potential failure imminent,0.9999973628660881
560,Potential failure imminent,0.9999980593047005
560,Potential failure imminent,0.999998221476385
