measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
194025152,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:12:06,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032121,0,networkAvailability,1.0,1,2024-07-03 00:18:34,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032122,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 00:18:34,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032123,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,17.0,17,2024-07-03 00:18:34,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032307,0,networkAvailability,1.0,1,2024-07-03 00:18:47,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032308,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 00:18:47,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032309,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 00:18:47,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032310,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 00:18:47,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032311,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,56.0,56,2024-07-03 00:18:47,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194032312,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:18:47,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039278,0,networkAvailability,1.0,1,2024-07-03 00:25:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039279,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 00:25:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039280,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,17.0,17,2024-07-03 00:25:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039417,0,networkAvailability,1.0,1,2024-07-03 00:25:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039418,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 00:25:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039419,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 00:25:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039420,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 00:25:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039421,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,51.0,51,2024-07-03 00:25:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194039422,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:25:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046425,0,networkAvailability,1.0,1,2024-07-03 00:31:32,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046426,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 00:31:32,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046427,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 00:31:32,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046647,0,networkAvailability,1.0,1,2024-07-03 00:31:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046648,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 00:31:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046649,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 00:31:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046650,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 00:31:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046651,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,54.0,54,2024-07-03 00:31:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194046652,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:31:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053545,0,networkAvailability,1.0,1,2024-07-03 00:38:02,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053546,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 00:38:02,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053547,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 00:38:02,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053780,0,networkAvailability,1.0,1,2024-07-03 00:38:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053781,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 00:38:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053782,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 00:38:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053783,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 00:38:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053784,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,55.0,55,2024-07-03 00:38:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194053785,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:38:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060684,0,networkAvailability,1.0,1,2024-07-03 00:45:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060685,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 00:45:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060686,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 00:45:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060784,0,networkAvailability,1.0,1,2024-07-03 00:45:08,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060785,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 00:45:08,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060786,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 00:45:08,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060787,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 00:45:08,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060788,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,52.0,52,2024-07-03 00:45:08,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194060789,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:45:08,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067775,0,networkAvailability,1.0,1,2024-07-03 00:51:01,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067776,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 00:51:01,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067777,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 00:51:01,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067987,0,networkAvailability,1.0,1,2024-07-03 00:51:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067988,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 00:51:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067989,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 00:51:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067990,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 00:51:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067991,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,55.0,55,2024-07-03 00:51:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194067992,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:51:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194074928,0,networkAvailability,1.0,1,2024-07-03 00:57:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194074929,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 00:57:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194074930,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 00:57:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194075086,0,networkAvailability,1.0,1,2024-07-03 00:57:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194075087,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 00:57:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194075088,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,208.929,208.929,2024-07-03 00:57:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194075089,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 00:57:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194075090,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,52.0,52,2024-07-03 00:57:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194075091,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 00:57:36,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082077,0,networkAvailability,1.0,1,2024-07-03 01:04:34,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082078,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:04:34,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082079,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 01:04:34,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082117,0,networkAvailability,1.0,1,2024-07-03 01:04:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082118,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:04:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082119,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 01:04:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082120,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:04:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082121,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,53.0,53,2024-07-03 01:04:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194082122,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:04:39,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089216,0,networkAvailability,1.0,1,2024-07-03 01:11:02,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089217,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:11:02,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089218,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 01:11:02,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089492,0,networkAvailability,1.0,1,2024-07-03 01:11:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089493,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:11:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089494,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,208.929,208.929,2024-07-03 01:11:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089495,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:11:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089496,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,56.0,56,2024-07-03 01:11:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194089497,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:11:09,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096357,0,networkAvailability,1.0,1,2024-07-03 01:17:32,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096358,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:17:32,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096359,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,17.0,17,2024-07-03 01:17:32,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096531,0,networkAvailability,1.0,1,2024-07-03 01:17:37,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096532,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:17:37,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096533,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 01:17:37,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096534,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:17:37,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096535,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,50.0,50,2024-07-03 01:17:37,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194096536,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:17:37,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103511,0,networkAvailability,1.0,1,2024-07-03 01:24:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103512,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:24:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103513,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 01:24:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103633,0,networkAvailability,1.0,1,2024-07-03 01:24:14,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103634,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:24:14,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103635,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 01:24:14,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103636,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:24:14,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103637,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,55.0,55,2024-07-03 01:24:14,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194103638,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:24:14,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110643,0,networkAvailability,1.0,1,2024-07-03 01:30:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110644,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:30:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110645,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 01:30:31,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110841,0,networkAvailability,1.0,1,2024-07-03 01:30:38,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110842,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:30:38,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110843,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 01:30:38,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110844,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:30:38,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110845,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,55.0,55,2024-07-03 01:30:38,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194110846,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:30:38,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117731,0,networkAvailability,1.0,1,2024-07-03 01:37:00,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117732,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:37:00,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117733,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,17.0,17,2024-07-03 01:37:00,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117879,0,networkAvailability,1.0,1,2024-07-03 01:37:05,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117880,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:37:05,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117881,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 01:37:05,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117882,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:37:05,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117883,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,51.0,51,2024-07-03 01:37:05,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194117884,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:37:05,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194124899,0,networkAvailability,1.0,1,2024-07-03 01:43:33,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194124900,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:43:33,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194124901,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 01:43:33,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194125039,0,networkAvailability,1.0,1,2024-07-03 01:43:43,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194125040,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:43:43,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194125041,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,204.173,204.173,2024-07-03 01:43:43,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194125042,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:43:43,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194125043,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,55.0,55,2024-07-03 01:43:43,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194125044,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:43:43,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132040,0,networkAvailability,1.0,1,2024-07-03 01:50:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132041,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:50:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132042,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,17.0,17,2024-07-03 01:50:04,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132120,0,networkAvailability,1.0,1,2024-07-03 01:50:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132121,1.3.6.1.4.1.10066.2.100.1.5.1.0,nominalPower.0,208.93,208.93,2024-07-03 01:50:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132122,1.3.6.1.4.1.10066.2.100.1.7.1.0,txForwardPower.0,208.929,208.929,2024-07-03 01:50:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132123,1.3.6.1.4.1.10066.2.100.1.7.2.0,txReflectedPower.0,0.0,0.0,2024-07-03 01:50:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132124,1.3.6.1.4.1.10066.2.100.1.7.4.0,txEnviromentTemperature.0,52.0,52,2024-07-03 01:50:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194132125,1.3.6.1.4.1.10066.2.100.1.5.2.0,channelFreq.0,215072.0,215072.0,2024-07-03 01:50:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194139184,0,networkAvailability,1.0,1,2024-07-03 01:56:01,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194139185,1.3.6.1.4.1.10066.2.100.1.7.5.0,txMER.0,0.0,0.0,2024-07-03 01:56:01,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194139186,1.3.6.1.4.1.10066.2.100.1.7.8.0,txEfficiency.0,18.0,18,2024-07-03 01:56:01,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
194139333,0,networkAvailability,1.0,1,2024-07-03 01:56:07,Postiglione - Dab Italia - Syes,94281,ForwardPower,lower,50.0
