measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
194015048,1.3.6.1.4.1.21138.34.4.1051.0,itmex2dvbtOutputHpaAlarm11Status.0,0.0,ok (0),2024-07-03 00:01:54,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015050,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:01:54,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015051,1.3.6.1.4.1.21138.34.4.1009.0,itmex2dvbtOutputHpaStatus5Param.0,1.0,1,2024-07-03 00:01:54,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015302,0,networkAvailability,1.0,1,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015303,1.3.6.1.4.1.21138.34.4.1011.0,itmex2dvbtOutputHpaStatus6Param.0,28.43,28.43,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015304,1.3.6.1.4.1.21138.34.4.1013.0,itmex2dvbtOutputHpaStatus7Param.0,36.0,36,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015306,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015310,1.3.6.1.4.1.21138.34.4.1031.0,itmex2dvbtOutputHpaAlarm1Status.0,0.0,ok (0),2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015311,1.3.6.1.4.1.21138.34.4.1101.0,itmex2dvbtOutputHpaPowerReflected.0,1.0,1,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015312,1.3.6.1.4.1.21138.34.4.1100.0,itmex2dvbtOutputHpaPowerForward.0,426.0,426,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015313,1.3.6.1.4.1.21138.34.4.1102.0,itmex2dvbtOutputHpaPowerHeatsinkTemp.0,36.0,36,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015314,1.3.6.1.4.1.21138.34.4.1033.0,itmex2dvbtOutputHpaAlarm2Status.0,0.0,ok (0),2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015315,1.3.6.1.4.1.21138.34.25.50.0,itmex2dvbtPrecorrectorNonlinearMonitorMer.0,39.8,39.8,2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194015316,1.3.6.1.4.1.21138.34.14.10.1.3.108,itmex2dvbtGPSAlarmState.108,0.0,off (0),2024-07-03 00:01:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022144,1.3.6.1.4.1.21138.34.4.1035.0,itmex2dvbtOutputHpaAlarm3Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022145,1.3.6.1.4.1.21138.34.4.1037.0,itmex2dvbtOutputHpaAlarm4Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022146,1.3.6.1.4.1.21138.34.4.1039.0,itmex2dvbtOutputHpaAlarm5Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022147,1.3.6.1.4.1.21138.34.4.1041.0,itmex2dvbtOutputHpaAlarm6Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022148,1.3.6.1.4.1.21138.34.4.1043.0,itmex2dvbtOutputHpaAlarm7Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022149,1.3.6.1.4.1.21138.34.4.1045.0,itmex2dvbtOutputHpaAlarm8Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022150,1.3.6.1.4.1.21138.34.4.1047.0,itmex2dvbtOutputHpaAlarm9Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022151,1.3.6.1.4.1.21138.34.4.1049.0,itmex2dvbtOutputHpaAlarm10Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022152,1.3.6.1.4.1.21138.34.4.1051.0,itmex2dvbtOutputHpaAlarm11Status.0,0.0,ok (0),2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022154,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022155,1.3.6.1.4.1.21138.34.4.1009.0,itmex2dvbtOutputHpaStatus5Param.0,1.0,1,2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022141,0,networkAvailability,1.0,1,2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022142,1.3.6.1.4.1.21138.34.4.1017.0,itmex2dvbtOutputHpaStatus9Param.0,50.0,50,2024-07-03 00:08:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022378,0,networkAvailability,1.0,1,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022379,1.3.6.1.4.1.21138.34.4.1011.0,itmex2dvbtOutputHpaStatus6Param.0,28.43,28.43,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022380,1.3.6.1.4.1.21138.34.4.1013.0,itmex2dvbtOutputHpaStatus7Param.0,36.0,36,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022382,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022386,1.3.6.1.4.1.21138.34.4.1031.0,itmex2dvbtOutputHpaAlarm1Status.0,0.0,ok (0),2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022387,1.3.6.1.4.1.21138.34.4.1101.0,itmex2dvbtOutputHpaPowerReflected.0,1.0,1,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022388,1.3.6.1.4.1.21138.34.4.1100.0,itmex2dvbtOutputHpaPowerForward.0,426.0,426,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022389,1.3.6.1.4.1.21138.34.4.1102.0,itmex2dvbtOutputHpaPowerHeatsinkTemp.0,36.0,36,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022390,1.3.6.1.4.1.21138.34.4.1033.0,itmex2dvbtOutputHpaAlarm2Status.0,0.0,ok (0),2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022391,1.3.6.1.4.1.21138.34.25.50.0,itmex2dvbtPrecorrectorNonlinearMonitorMer.0,40.7,40.7,2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194022392,1.3.6.1.4.1.21138.34.14.10.1.3.108,itmex2dvbtGPSAlarmState.108,0.0,off (0),2024-07-03 00:08:30,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029353,0,networkAvailability,1.0,1,2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029354,1.3.6.1.4.1.21138.34.4.1017.0,itmex2dvbtOutputHpaStatus9Param.0,50.0,50,2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029356,1.3.6.1.4.1.21138.34.4.1035.0,itmex2dvbtOutputHpaAlarm3Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029357,1.3.6.1.4.1.21138.34.4.1037.0,itmex2dvbtOutputHpaAlarm4Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029358,1.3.6.1.4.1.21138.34.4.1039.0,itmex2dvbtOutputHpaAlarm5Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029359,1.3.6.1.4.1.21138.34.4.1041.0,itmex2dvbtOutputHpaAlarm6Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029360,1.3.6.1.4.1.21138.34.4.1043.0,itmex2dvbtOutputHpaAlarm7Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029361,1.3.6.1.4.1.21138.34.4.1045.0,itmex2dvbtOutputHpaAlarm8Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029362,1.3.6.1.4.1.21138.34.4.1047.0,itmex2dvbtOutputHpaAlarm9Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029363,1.3.6.1.4.1.21138.34.4.1049.0,itmex2dvbtOutputHpaAlarm10Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029364,1.3.6.1.4.1.21138.34.4.1051.0,itmex2dvbtOutputHpaAlarm11Status.0,0.0,ok (0),2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029366,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029367,1.3.6.1.4.1.21138.34.4.1009.0,itmex2dvbtOutputHpaStatus5Param.0,1.0,1,2024-07-03 00:15:18,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029625,0,networkAvailability,1.0,1,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029626,1.3.6.1.4.1.21138.34.4.1011.0,itmex2dvbtOutputHpaStatus6Param.0,28.46,28.46,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029627,1.3.6.1.4.1.21138.34.4.1013.0,itmex2dvbtOutputHpaStatus7Param.0,36.0,36,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029629,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029633,1.3.6.1.4.1.21138.34.4.1031.0,itmex2dvbtOutputHpaAlarm1Status.0,0.0,ok (0),2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029634,1.3.6.1.4.1.21138.34.4.1101.0,itmex2dvbtOutputHpaPowerReflected.0,1.0,1,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029635,1.3.6.1.4.1.21138.34.4.1100.0,itmex2dvbtOutputHpaPowerForward.0,426.0,426,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029636,1.3.6.1.4.1.21138.34.4.1102.0,itmex2dvbtOutputHpaPowerHeatsinkTemp.0,36.0,36,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029637,1.3.6.1.4.1.21138.34.4.1033.0,itmex2dvbtOutputHpaAlarm2Status.0,0.0,ok (0),2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029638,1.3.6.1.4.1.21138.34.25.50.0,itmex2dvbtPrecorrectorNonlinearMonitorMer.0,39.4,39.4,2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194029639,1.3.6.1.4.1.21138.34.14.10.1.3.108,itmex2dvbtGPSAlarmState.108,0.0,off (0),2024-07-03 00:15:24,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036480,1.3.6.1.4.1.21138.34.4.1017.0,itmex2dvbtOutputHpaStatus9Param.0,50.0,50,2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036482,1.3.6.1.4.1.21138.34.4.1035.0,itmex2dvbtOutputHpaAlarm3Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036483,1.3.6.1.4.1.21138.34.4.1037.0,itmex2dvbtOutputHpaAlarm4Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036484,1.3.6.1.4.1.21138.34.4.1039.0,itmex2dvbtOutputHpaAlarm5Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036485,1.3.6.1.4.1.21138.34.4.1041.0,itmex2dvbtOutputHpaAlarm6Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036486,1.3.6.1.4.1.21138.34.4.1043.0,itmex2dvbtOutputHpaAlarm7Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036487,1.3.6.1.4.1.21138.34.4.1045.0,itmex2dvbtOutputHpaAlarm8Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036488,1.3.6.1.4.1.21138.34.4.1047.0,itmex2dvbtOutputHpaAlarm9Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036489,1.3.6.1.4.1.21138.34.4.1049.0,itmex2dvbtOutputHpaAlarm10Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036490,1.3.6.1.4.1.21138.34.4.1051.0,itmex2dvbtOutputHpaAlarm11Status.0,0.0,ok (0),2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036492,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036493,1.3.6.1.4.1.21138.34.4.1009.0,itmex2dvbtOutputHpaStatus5Param.0,1.0,1,2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036479,0,networkAvailability,1.0,1,2024-07-03 00:21:32,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036798,0,networkAvailability,1.0,1,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036799,1.3.6.1.4.1.21138.34.4.1011.0,itmex2dvbtOutputHpaStatus6Param.0,28.46,28.46,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036800,1.3.6.1.4.1.21138.34.4.1013.0,itmex2dvbtOutputHpaStatus7Param.0,36.0,36,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036802,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036806,1.3.6.1.4.1.21138.34.4.1031.0,itmex2dvbtOutputHpaAlarm1Status.0,0.0,ok (0),2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036807,1.3.6.1.4.1.21138.34.4.1101.0,itmex2dvbtOutputHpaPowerReflected.0,1.0,1,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036808,1.3.6.1.4.1.21138.34.4.1100.0,itmex2dvbtOutputHpaPowerForward.0,426.0,426,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036809,1.3.6.1.4.1.21138.34.4.1102.0,itmex2dvbtOutputHpaPowerHeatsinkTemp.0,36.0,36,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036810,1.3.6.1.4.1.21138.34.4.1033.0,itmex2dvbtOutputHpaAlarm2Status.0,0.0,ok (0),2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036811,1.3.6.1.4.1.21138.34.25.50.0,itmex2dvbtPrecorrectorNonlinearMonitorMer.0,40.7,40.7,2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194036812,1.3.6.1.4.1.21138.34.14.10.1.3.108,itmex2dvbtGPSAlarmState.108,0.0,off (0),2024-07-03 00:21:40,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043682,0,networkAvailability,1.0,1,2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043683,1.3.6.1.4.1.21138.34.4.1017.0,itmex2dvbtOutputHpaStatus9Param.0,50.0,50,2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043685,1.3.6.1.4.1.21138.34.4.1035.0,itmex2dvbtOutputHpaAlarm3Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043686,1.3.6.1.4.1.21138.34.4.1037.0,itmex2dvbtOutputHpaAlarm4Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043687,1.3.6.1.4.1.21138.34.4.1039.0,itmex2dvbtOutputHpaAlarm5Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043688,1.3.6.1.4.1.21138.34.4.1041.0,itmex2dvbtOutputHpaAlarm6Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043689,1.3.6.1.4.1.21138.34.4.1043.0,itmex2dvbtOutputHpaAlarm7Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043690,1.3.6.1.4.1.21138.34.4.1045.0,itmex2dvbtOutputHpaAlarm8Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043691,1.3.6.1.4.1.21138.34.4.1047.0,itmex2dvbtOutputHpaAlarm9Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043692,1.3.6.1.4.1.21138.34.4.1049.0,itmex2dvbtOutputHpaAlarm10Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043693,1.3.6.1.4.1.21138.34.4.1051.0,itmex2dvbtOutputHpaAlarm11Status.0,0.0,ok (0),2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043695,1.3.6.1.4.1.21138.34.4.1005.0,itmex2dvbtOutputHpaStatus3Param.0,28.8,28.8,2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043696,1.3.6.1.4.1.21138.34.4.1009.0,itmex2dvbtOutputHpaStatus5Param.0,1.0,1,2024-07-03 00:27:59,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043863,0,networkAvailability,1.0,1,2024-07-03 00:28:06,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
194043864,1.3.6.1.4.1.21138.34.4.1011.0,itmex2dvbtOutputHpaStatus6Param.0,28.46,28.46,2024-07-03 00:28:06,S.Angelo - Seritel Digitale - Itelco ALPAN,94298,itmex2dvbtOutputHpaPowerForward,lower,50.0
