measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
203858535,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,77.9,77.9,2024-07-09 00:00:54,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203858536,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,89.0,89.0,2024-07-09 00:00:54,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203858537,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-09 00:00:54,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203858538,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-09 00:00:54,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203858539,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1800.0,1800.0,2024-07-09 00:00:54,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865260,0,networkAvailability,1.0,1,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865261,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865262,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.06,5.06,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865263,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.1,11.1,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865264,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.38,12.38,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865265,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,37.5,37.5,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865266,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.1,52.1,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865267,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865268,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,98.6,98.6,2024-07-09 00:06:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865353,0,networkAvailability,1.0,1,2024-07-09 00:06:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865484,0,networkAvailability,1.0,1,2024-07-09 00:06:41,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865581,0,networkAvailability,1.0,1,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865582,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865583,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865584,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,51.6,51.6,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865585,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865586,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,34.3,34.3,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865587,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,78.2,78.2,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865588,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,89.0,89.0,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865589,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865590,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203865591,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1800.0,1800.0,2024-07-09 00:06:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872366,0,networkAvailability,1.0,1,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872367,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872368,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.06,5.06,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872369,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.1,11.1,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872370,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.38,12.38,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872371,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,37.5,37.5,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872372,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.1,52.1,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872373,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872374,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,98.6,98.6,2024-07-09 00:13:10,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872471,0,networkAvailability,1.0,1,2024-07-09 00:13:18,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872572,0,networkAvailability,1.0,1,2024-07-09 00:13:24,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872639,0,networkAvailability,1.0,1,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872640,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872641,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872642,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,51.7,51.7,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872643,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872644,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,34.4,34.4,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872645,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.0,79.0,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872646,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,89.0,89.0,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872647,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872648,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203872649,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1800.0,1800.0,2024-07-09 00:13:29,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879377,0,networkAvailability,1.0,1,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879378,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879379,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.06,5.06,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879380,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.1,11.1,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879381,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.37,12.37,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879382,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,37.4,37.4,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879383,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.0,52.0,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879384,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879385,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,98.6,98.6,2024-07-09 00:19:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879561,0,networkAvailability,1.0,1,2024-07-09 00:19:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879664,0,networkAvailability,1.0,1,2024-07-09 00:19:55,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879709,0,networkAvailability,1.0,1,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879710,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879711,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879712,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,51.7,51.7,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879713,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879714,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,34.3,34.3,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879715,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,77.9,77.9,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879716,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,89.0,89.0,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879717,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879718,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203879719,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1800.0,1800.0,2024-07-09 00:19:56,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886448,0,networkAvailability,1.0,1,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886449,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886450,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.06,5.06,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886451,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.1,11.1,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886452,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.38,12.38,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886453,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,37.4,37.4,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886454,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.0,52.0,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886455,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886456,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,98.6,98.6,2024-07-09 00:25:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886571,0,networkAvailability,1.0,1,2024-07-09 00:25:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886689,0,networkAvailability,1.0,1,2024-07-09 00:25:47,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886772,0,networkAvailability,1.0,1,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886773,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886774,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886775,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,51.5,51.5,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886776,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886777,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,34.2,34.2,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886778,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,71.9,71.9,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886779,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,89.0,89.0,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886780,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886781,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203886782,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1800.0,1800.0,2024-07-09 00:25:48,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893543,0,networkAvailability,1.0,1,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893544,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893545,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.06,5.06,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893546,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.1,11.1,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893547,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.38,12.38,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893548,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,37.5,37.5,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893549,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.1,52.1,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893550,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893551,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,98.6,98.6,2024-07-09 00:31:33,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893666,0,networkAvailability,1.0,1,2024-07-09 00:31:38,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893756,0,networkAvailability,1.0,1,2024-07-09 00:31:41,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893868,0,networkAvailability,1.0,1,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893869,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893870,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893871,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,51.3,51.3,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893872,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893873,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,33.9,33.9,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893874,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,77.4,77.4,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893875,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,89.0,89.0,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893876,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893877,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203893878,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1800.0,1800.0,2024-07-09 00:31:43,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900608,0,networkAvailability,1.0,1,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900609,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900610,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.06,5.06,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900611,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.1,11.1,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900612,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.38,12.38,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900613,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,37.5,37.5,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900614,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.0,52.0,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900615,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900616,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,98.6,98.6,2024-07-09 00:38:07,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900748,0,networkAvailability,1.0,1,2024-07-09 00:38:17,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900838,0,networkAvailability,1.0,1,2024-07-09 00:38:23,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900882,0,networkAvailability,1.0,1,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900883,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900884,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900885,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,51.3,51.3,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900886,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900887,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,34.1,34.1,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900888,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.9,79.9,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900889,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,89.0,89.0,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900890,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900891,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203900892,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,1800.0,1800.0,2024-07-09 00:38:25,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203907673,0,networkAvailability,1.0,1,2024-07-09 00:44:34,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203907674,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-09 00:44:34,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203907675,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.06,5.06,2024-07-09 00:44:34,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203907676,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.1,11.1,2024-07-09 00:44:34,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203907677,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.38,12.38,2024-07-09 00:44:34,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203907678,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,37.5,37.5,2024-07-09 00:44:34,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
203907679,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.2,52.2,2024-07-09 00:44:34,Stella - Capital - Elenos,95181,rfEfficiency,lower,50.0
