measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
194013207,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,77.2,77.2,2024-07-03 00:00:52,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194013208,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,87.8,87.8,2024-07-03 00:00:52,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194013209,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,6.0,6,2024-07-03 00:00:52,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194013210,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:00:52,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194013211,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,2000.0,2000.0,2024-07-03 00:00:52,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020005,0,networkAvailability,1.0,1,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020006,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020007,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.07,5.07,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020008,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.17,11.17,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020009,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.19,12.19,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020010,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,43.9,43.9,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020011,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,53.0,53.0,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020012,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020013,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,92.6,92.6,2024-07-03 00:06:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020294,0,networkAvailability,1.0,1,2024-07-03 00:06:41,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020362,0,networkAvailability,1.0,1,2024-07-03 00:06:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020402,0,networkAvailability,1.0,1,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020403,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020404,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020405,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,45.0,45.0,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020406,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020407,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,25.9,25.9,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020408,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.0,81.0,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020409,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,87.8,87.8,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020410,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,6.0,6,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020411,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194020412,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,2000.0,2000.0,2024-07-03 00:06:46,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027264,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.9,52.9,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027265,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027266,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,92.6,92.6,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027258,0,networkAvailability,1.0,1,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027259,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027260,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.07,5.07,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027261,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.17,11.17,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027262,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.17,12.17,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027263,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,43.8,43.8,2024-07-03 00:13:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027458,0,networkAvailability,1.0,1,2024-07-03 00:13:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027502,0,networkAvailability,1.0,1,2024-07-03 00:13:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027525,0,networkAvailability,1.0,1,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027526,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027527,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027528,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,43.5,43.5,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027529,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027530,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.4,23.4,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027531,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,77.9,77.9,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027532,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,87.8,87.8,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027533,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,6.0,6,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027534,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194027535,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,2000.0,2000.0,2024-07-03 00:13:37,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034307,0,networkAvailability,1.0,1,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034308,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034309,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.07,5.07,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034310,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.17,11.17,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034311,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.17,12.17,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034312,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,43.8,43.8,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034313,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,52.9,52.9,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034314,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034315,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,92.6,92.6,2024-07-03 00:20:27,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194034695,0,networkAvailability,1.0,1,2024-07-03 00:20:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035041,0,networkAvailability,1.0,1,2024-07-03 00:20:51,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035378,0,networkAvailability,1.0,1,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035379,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035380,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035381,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,43.2,43.2,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035382,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035383,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.1,23.1,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035384,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,78.4,78.4,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035385,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,87.9,87.9,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035386,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,6.0,6,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035387,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194035388,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,2000.0,2000.0,2024-07-03 00:20:59,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041396,0,networkAvailability,1.0,1,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041397,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041398,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.07,5.07,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041399,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.17,11.17,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041400,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.17,12.17,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041401,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,43.9,43.9,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041402,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,53.0,53.0,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041403,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041404,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,92.6,92.6,2024-07-03 00:26:31,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041707,0,networkAvailability,1.0,1,2024-07-03 00:26:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041772,0,networkAvailability,1.0,1,2024-07-03 00:26:42,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041820,0,networkAvailability,1.0,1,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041821,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041822,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041823,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,43.1,43.1,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041824,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041825,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.2,23.2,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041826,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.9,80.9,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041827,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,87.5,87.5,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041828,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,6.0,6,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041829,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194041830,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,2000.0,2000.0,2024-07-03 00:26:44,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048564,0,networkAvailability,1.0,1,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048565,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048566,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.07,5.07,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048567,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.17,11.17,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048568,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.17,12.17,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048569,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,43.9,43.9,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048570,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,53.0,53.0,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048571,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048572,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,92.6,92.6,2024-07-03 00:32:33,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194048972,0,networkAvailability,1.0,1,2024-07-03 00:32:54,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049268,0,networkAvailability,1.0,1,2024-07-03 00:33:19,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049536,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049537,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049538,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,43.1,43.1,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049539,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049540,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.0,23.0,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049541,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.2,79.2,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049542,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,87.5,87.5,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049543,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,6.0,6,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049544,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049545,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,2000.0,2000.0,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194049535,0,networkAvailability,1.0,1,2024-07-03 00:33:39,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055799,0,networkAvailability,1.0,1,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055800,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055801,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.07,5.07,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055802,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.17,11.17,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055803,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.17,12.17,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055804,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,43.9,43.9,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055805,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,53.0,53.0,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055806,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194055807,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,92.6,92.6,2024-07-03 00:40:08,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056067,0,networkAvailability,1.0,1,2024-07-03 00:40:17,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056266,0,networkAvailability,1.0,1,2024-07-03 00:40:24,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056704,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056705,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,2200.0,2200,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056706,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,43.0,43.0,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056707,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056708,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,22.9,22.9,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056709,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.2,81.2,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056710,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,87.4,87.4,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056711,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,6.0,6,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056712,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056713,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,2000.0,2000.0,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194056703,0,networkAvailability,1.0,1,2024-07-03 00:40:36,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062808,0,networkAvailability,1.0,1,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062809,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062810,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.07,5.07,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062811,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,11.17,11.17,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062812,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.17,12.17,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062813,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,43.9,43.9,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062814,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,53.1,53.1,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062815,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194062816,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,92.6,92.6,2024-07-03 00:46:05,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194063130,0,networkAvailability,1.0,1,2024-07-03 00:46:14,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194063195,0,networkAvailability,1.0,1,2024-07-03 00:46:16,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
194063220,0,networkAvailability,1.0,1,2024-07-03 00:46:18,S.Angelo - M2O - Elenos,94287,local,not equal,1.0
